Headline,Attention
Think Roe v. Wade Is All The Help Women Need? Think Again.,0
A Pastor On CNN Says What I Wish All Pastors Would Have Said At Church Last Sunday,1
"A Pastor Goes On CNN And Digs In On Jesus, Eric Garner And Wall Street? Dr. King Would Be Proud.",0
The First Footage You See Is 50 Years Old. The Rest Was Just Shot. The Similarities Are Incredible.,1
"A Bunch Of Kids Take On Apathy, Restore My Faith In Humanity",0
"Baby Blankets Are Nice, Just Don’t Put Them On Your Baby",1
"Baby Blankets Are For Babies, Just Not Babies At Bedtime",0
"When People Say, ""But What About The Riots,"" Just Show Them This",1
"Next Time I See Ferguson In The News, I'll Think What Would Katniss Do",0
These 6 Images Prove That We Are Hurting The Minds Of Our Children,1
We Send Our Kids To School To Learn To Be Creative. What If We've Got It Completely Backwards?,0
How People Can Be Racist Without Even Realizing It,1
"If The New York Police Paid Attention To This Research, Maybe Eric Garner Would Still Be Alive",0
"It's The 4th Biggest Illegal Industry In The World, And In 11 Years, It Will Destroy Itself",1
"This Connection Of Jewelry, Innocent People Harmed and Elephants Is Tragic. We Can Do Something.",0
"When He Came Out To His Boss, He Didn't Expect The Question That Came Next",1
A Dude Talks About Being A Dude And Why Said Dudeness Worried His Parents,0
When Two Famous Singers Just Came Out As Gay — And 10 Other Great Moments In 2014,1
11 Times Country Music Proved It Ain't What You Thought It Was In 2014,0
"90 Seconds Into The Interview, She Says 'Excuse Me,' And I Want To High Five Her Through The Screen",1
"It Happened 94 Years Ago, But The Way You Think It Went Down Is Probably 100% Wrong",0
I Thought It Was Going To Be A Speech By Malala. It Was. Then All The Other Girls Stepped In.,1
"She Got My Attention When I Saw Her Speaking. When The 50 Other Girls Spoke Up, I Was Cheering.",0
It Only Takes 15 Seconds To Explain One Of The Most Unfair Realities For Women,1
Here's A Super Quick Video Clip You Can Share To Tell The Truth About Being A Working Woman,0
Who's Most Likely To Sexually Abuse A Child? The Answer Shocked Me — But It Was Important To Know.,1
"Who's Most Likely To Sexually Abuse A Child? Another Child. Yes, It's Absolutely True.",0
When Two Famous Singers Came Out As Gay — And 10 Other Great Things That Happened In 2014 Country,1
2014: The Year Gay Men And Feminists Won Country,0
Here's a 'Sh*t People Say' That I Wasn't Prepared For,1
They Can't Get Through Their Lines Without Giggling. I Wonder How The Executives Do It.,0
"For One Woman, It's Been A Bad 5 Years. Here's How Long It Will Take To Repair Her Body.",1
It Took Her A Whole Year To Heal. Now She's Alive To Sing About It.,0
What The Heck Is The 'Hotness Gap' And Why Is Hollywood So Obsessed With It?,1
Female Ensemble Movies Always Have One 'Perv'. But It's Not The Lines That Give Her Away.,0
Meet The People Who Actually Want You To Go To Prison,1
Big Companies With Massive Prisons. Contracts To Keep Them Full. Can't Imagine That Going Wrong ...,0
Meet Some People Who Actually Want You To Go To Prison. You'll Be Shocked At Why. Not Really ...,1
What If States Had An Incentive To Send Citizens To Prison? Some Do.,0
Seven Of The Coolest Innovations I've Seen In A While. Major Bonus: They're Good For The Earth.,1
Oh Nothing. It's Just A Donkey Carrying The Internet On Its Back. Literally.,0
"If Every Woman In A Developing Country Had $25, This Is How Different The World Could Look",1
The Best Way To Reduce Abortions Worldwide And Save A Lot Of Money? Sign Me Up.,0
Don't Freak Out At These 7 Maps. It's Good Stuff To Know.,1
Nothing About These Maps Is Good News. Everything About The Video Is.,0
"When People Say, ""But What About The Riots,"" Just Show Them This",1
"""But What About The Riots?"" People Keep Asking. Here's What, Complete With A Movie Explanation.",0
Apparently Cops Can Do A Lot Of Messed Up Things And Get Away With It. But Not This.,1
The One Time I’m Not Totally Enraged By Everyone Taking Cell Phone Pictures,0
They Did A Psychological Study Of Police Officers. What They Found Makes Me Sick With Worry.,1
A Psychological Study Explains How Some Kids Are Being Denied Their Innocence Every. Single. Day.,0
It May Take Her A Whole Year To Repair Her Body After The 5 Years She Lived Through. Deal With It.,1
It's Been About 5 Years. And It May Take Them One More To Recover.,0
I Bet Her Great-Grandfather Didn’t Expect His Legacy To Be Carried On In Quite So Sparkly A Way,1
"Her Great-Grandfather Founded A Girls’ School, And In His Country, That Was Kind Of A Big Deal",0
"In Any Other Context These Moves Would Be Sexy. But For These 2 Minutes, It's About Cancer.",1
"One Of The 90s Most Famous Pop Stars Is Back At It, This Time For Cancer",0
We Broke Down 528 Pages Of The CIA Torture Report Into 8 Tweets That Sum Up The B.S. Quite Nicely,1
"I'll Save You A Click, No Super Gross Details About The CIA Torture Here, Just The Injustice",0
"He Came Back, Ready To Clean. But After He Walked In, He Realized: There Was Nothing To Clean.",1
What A Bunch Of Dead Cows Tells Us About The Current State Of Things,0
The Real Immigration 'Problem' Is That Most People Have No Idea What They're Talking About,1
That Executive Order Thinger That Obama Signed On Immigration? We’ve Been Here Before.,0
4 Simple Numbers In 1 Simple Infographic About The Scary Truth,1
"700, 1,729, 70, and 5: Some Very Important Numbers About A Very Important Thing.",0
"This Comedian Totally Made Me Cry Salty, Hilarious Tears. It Was Awkward.",1
"Most Kids Dress Up On Halloween, But He’s In A Spiderman Costume Everyday For A Really Scary Reason",0
What If We Used Our Privilege To Change The World In Small But Powerful Ways?,1
Here’s Crowd Funding Of A Totally Different Kind: Change Heroes. They’re Bad-Ass.,0
An 11-Year-Old Girl Spent 1 Year In Hell. Mind Taking 3 Minutes To See Her Get Out?,1
The Really Happy Ending To The Really Sad Story Of An 11-Year-Old Girl Sold Into Slavery,0
Not Sure Why Birth Spacing Is *That* Important? Check Out These Numbers.,1
"3 Million Newborns Aren't Surviving Their First Month, And Here's How To Fix It",0
Something Alive Is Moving About Half Of The Water In The Oceans,1
Oceans May Need These Astounding Animals As Much As They Need The Oceans,0
Not Sure Why Birth Spacing Is *That* Important? Check Out These Numbers.,1
Not Sure Why Investing In These 225 Million Women Is *That* Important? Check Out These Numbers.,0
An 11-Year-Old Girl Spent 1 Year In Hell. Mind Taking 3 Minutes To See Her Get Out?,1
It Takes A Million Knots To Make A Carpet. So They Enslaved 11-Year-Old Girls To Do It. Until Now.,0
What The Heck Is There To Eat In Winter? Here’s A Colorful Chart With Delicious Ideas.,1
How To Up Your Awesome Eating Game In The Cold Winter Months,0
"He Got An Amazing Gift, But First He Had To Go Through Hell. It's A Brutal Story, But So Important.",1
He Had To Lose His Ability To Walk To Find Dance. He Had To Lose Dance To Find His Strength.,0
They Did A Sleep Experiment. You Should See The People Who Only Got 4 Hours.,1
How To Know If You're Snoozin' Enough — But Not *Too* Much,0
What If We Used Our Privilege To Change The World In Small But Powerful Ways?,1
"When Schools And More Need To Be Built In Poor Countries, Who Can Help? These Folks.",0
An 11-Year-Old Girl Was Sold Into Slavery By Her Parents Who Felt They Had No Choice. Now She Does.,1
"She Was Enslaved At The Age Of 11, Educated At Age Of 12, And She'll Warm Your Heart Right Now",0
The Question Lupita Nyong'o Was Sick Of As A Child And Why We Should Stop Pushing It On Our Own Kids,1
Lupita Nyong'o Continues Her Rein As Flawless Human And Says Let Children Have Unlimited Dreams,0
Something Alive Is Moving About Half Of The Water In The Oceans,1
"Wind, Waves, And Tides Stir Half The Ocean’s Waters. Something Alive(?!) Is Stirring The Rest.",0
"She's Known As Malala, But They Couldn't Believe It When She Revealed Her Other Names",1
At 15 She Was Shot In The Head. At 17 She Took Home The Nobel Peace Prize.,0
"They Thought They'd Be Seeing A Fun Game, But When It Started Some Could Not Watch",1
A Gamer Wants To Change A Part Of Africa. He Starts By Surprising A Room Full Of Gamers.,0
"The Perfect Response To The Person Who Says, 'But The Dictionary Definition Of Racism Is...'",1
"Here's Why You Don't Treat A Book Like Gospel. And No, We're Not Talking About Bibles.",0
What If We Used Our Privilege To Change The World In Small But Powerful Ways?,1
They Live In Harmony With The Most Beautiful Place In The World.  But There's A Problem.,0
Her Gramma Took Her. Now She's Taking Her Granddaughters. So Why Is Her Heart Breaking?,1
"This Place Has A Long History. If People Tell A New Story, Who Will Hear Their Prayers?",0
2014: More States Legalized This Than Ever Before. The Horror.,1
States Where You Can Toke Without Going To The Poke-y: 2014 Edition,0
These Before-And-Afters Will Make You Question Everything About How Our Economy Works,1
They Called It A 'Hurricane Without Water.' Here's What Caused The Storm.,0
It Broke My Heart To Listen To This Speech. But I Stand By Everything He Said.,1
We Can't Win A War Without Torture? Yes We Can. And We Will.,0
"If You've Ever Wondered What Love Actually Looks Like, I'd Suggest You Take A Gander At These Women",1
Every Time They Look At Each Other I Only See Love. Odds Are You Will Too. It's Beautiful.,0
He Listed Off All The Things That Could Be Done With My $3 And I Found Myself Reaching For My Wallet,1
"They Went Deep Into The Rainforest To Build A School. And With Your Help, They Can Build A Lot More.",0
"When They Asked Us To Imagine The Difficult Stuff, I Wasn't Expecting It To Turn So Amazing",1
The Struggle Has Been *Real* For These Folks. See What They've Done Because Of It.,0
"If Anything Can Talk Us Out Of Buying Strawberries In January, It’s This Infographic",1
"You Want To Be A Smart Consumer, But How? Here Are Some Top Tips For WInter.",0
"Here's A Cool New Kind Of Poster. When You Hang It, People Cry From Happiness.",1
Design + Internet + Generosity = Happy Tears,0
"A Guy Tried To Correct Her Feminism. Her Response Is Perfect, But They're Both Kinda Right.",1
Hayley Atwell Reminds Us All Why She's The Perfect Peggy Carter In Just 2 Tweets,0
It's Really Hard To Think About All The Messed Up Things Going On In The World. Music Helps.,1
What Will A Man Do For His Daughter When It's Her Turn To Face The Evils Of The World?,0
This Guy Dissed A Rape Victim On National TV So This Guy Is Calling Him Out For It,1
Dear Mainstream Media: Boys Are Allowed To Say No,0
You Know Those Local News Clips That Make You Crack Up? This Is Not One Of Them.,1
You'll Be Delighted When You See Who They Honored On Veterans Day,0
"At This Posh Hollywood Event, They Weren’t Expecting An Award Winner To Get Quite This Real",1
"They Praised Her For Smashing The Glass Ceiling. She Said Thanks, But Don't Look At Me.",0
He Looks Straight Into The Camera And Says Exactly What Happened To Him. I Just Want To Cry.,1
"After Everything, It's Incredible That He Wants To Tell His Story. I Don't Think I'd Have The Guts.",0
Watch What Happens When American Teens React To The Bravest Teen In The World: Malala,1
Why Can't She Be As Popular As Justin Beiber? I'm Pretty Sure These Teens Have The Same Question.,0
The Horror Stories These Kids Have About Foster Carer Sound Too Bad To Be True. But They're Not.,1
"When A System Hurts A Lot Of Children, Maybe The Children Are The Ones Who Can Fix It",0
He Caught Chickenpox And That's When He Finally Realized It,1
He Figured Out How To Become A Real Life Superhero. I Think It's Something A Lot Of Us Should Try.,0
The Media Wants To Tell The World How Black Men Feel. Why Not Listen To Them Instead?,1
Anger Is Not Always A Bad Thing - Especially When It's Righteous. Take A Look.,0
He Listed Off All The Things That Could Be Done With My $3 And I Found Myself Reaching For My Wallet,1
"What If, For A Few Bucks,  We Could Change The World In Small But Powerful Ways?",0
"He Listed Off All The Things That Could Be Done With My $3 And I Was Like, 'No Way.' But Yes Way.",1
"For $3 A Day, You Can Do WHAT?!",0
She Calls Her Rarely Seen Body Type 'The Model Of The Future' And It's Got People Talking,1
Meet The Real Life Bionic Woman Who's Redefining What It Means To Be Beautiful,0
"If You Watch Bill Nye Explain Evolution With Emoji And Still Don't Get It, Then I'm Just Very Sorry",1
Using Emoji To Explain Evolution? Bill Nye Can Do It.,0
"We're Off The Charts Here, And It's Pretty Terrifying",1
"Hey Baby It’s Cold Outside, But This Record Is Hot!",0
Why So Many Men Are Thanking An Irish Guy For Revealing A Secret They're Too Afraid To Admit,1
He Tried To Knock Himself Out To Avoid His Problem - Now He's Facing It Head On,0
"Every Straight, Single Lady Feminist Is Gonna Want To Marry Him. Every Other Kind'll Just Love Him.",1
Steve Is The Guy Who's Gonna Break It Down For All The Dudes Who Don't Understand 'Feminism',0
