Headline,Attention Score
"I’m Opinionated, Daring, And Confident — That’s What You Meant By Calling Me Those Names, Right?",0
Do You Really Mean To Tell Me You Don't Like The Way I Have Sex? 'Cause That's All I'm Hearing.,1
NEWS FLASH: Vaginas Don't Offend Us. And Calling Us Names Just Makes Us Try Harder.,0
"The First Week You Try To Join This Club Will Be Awkward, But It's All Worth It, Men",1
See What Cause Men Are Getting Hairy For,0
"The First Week You Try To Join This Club Will Be Awkward, But It's All Worth It, Men",1
"Men: When You First Join This Club It Will Be Awkward, But It's All Worth It",0
L. Ron Hubbard's Great-Grandson Spills The Inside Dirt On How Scientology Works. Whoa.,1
This Guy Is Not A Big Fan Of Scientology. Family Can Be Soooo Critical.,0
"If You Have One Of These Jobs, You Are Getting Paid Way Less Than You Think",1
What If I Told You That You Could Pay Twice As Much For Half The Salary? Too Late.,0
Want People To Listen When You Speak? Pay Attention To This Guy.,1
Four Minutes For Those Who Have Something To Say But Feel No One Is Listening,0
The Reason This Guy Is So Pissed Is The Same Reason Intelligent Conversation Is Hard To Find,1
"When He Beats Around The Bush It's Maddening. But When He Does The Opposite, That's Just Lovely.",0
"This Dude Is Pissed.  And Unfortunately, We Can All Recognize The Reason Why.",1
So Is This Why Good Conversation Is So Hard To Find?,0
Like. Totally. Whatever. If You Know Someone Who Uses These Words Show Them This Video.,1
"The Dude Is Pissed. And Unfortunately, We Can All Recognize The Reason Why.",0
"If You Know Someone Who Loves To Leave Angry Comments Online, Here's A Song Just For Them",1
A Song For Those Who Shake Their Head Every Time They Read A YouTube Comment,0
If Siri Had No Language Filter Here Is The Conversation We Would Be Having,1
Here Is The Conversation If Siri Could Tell You What Was Really On Her Mind,0
"The Dude Is Pissed. And Unfortunately, We Can All Recognize The Reason Why.",1
This Poet Is Pissed. It's Easy To Relate To The Reason Why.,0
"A Song For Every Time You See A Sexist, Racist Or Homophobic Comment Online",1
Dear Haters And Internet Trolls — Here's A Song Just For You,0
"A Song To Play Every Time You See A Sexist, Racist Or Homophobic Comment Online",1
"A Song For Every Time You See A Sexist, Racist Or Homophobic Comment Online",0
The Photos A Husband Took Of His Wife That Capture Love And Loss Beautifully,1
"​In 26 Photos, A Husband Captures His Wife's Final Moments Fighting Breast Cancer",0
Can Somebody Please Explain How This Is Still Legal?,1
You Won't Believe Who's Been Sending Your Congressman To NFL Games,0
"How 'We, The People' Became 'We, The Corporations' In Under 4 Minutes",1
How Corporations Have Been Kinda Trying To Become 'People' For Almost 200 Years,0
Can Somebody Please Explain How This Isn't Illegal?,1
The Mind-Boggling Investigation That Tells You Everything You Need To Know About DC,0
"2 Years Before He Died, This Comedian Made 1 Great Point About Life",1
"A Year Before He Was Diagnosed With Cancer, This Comedian Said Not To Take Life Too Seriously",0
A Summary Of McMinimum Wages And McWelfare In One Hilarious Clip,1
"A Summary Of McMinimum Wages And Welfare, By Bill Maher",0
"If You've Ever Heard People Say, 'There Are Plenty Of Jobs Out There...' Then Take A Look At This",1
Why The Old Saw That Has No Teeth: 'Out Of Work? Just Go Get A Job!',0
Listen To The Best (And Maybe Only?) Rap Song About Gardening,1
"A Rap Song That’ll Make You Want To Put Gloves On, Get On Your Knees, And Get Dirty",0
This Is What Happens When You Let Politicians Write Their Own Rules,1
What Happens When You Let Politicians Write Their Own Rules?,0
Listen To The Best (And Maybe Only?) Rap Song About Gardening,1
"Ever Wanted To Rap About Gardening? Me Neither, But One Guy Did. ",0
These Moms Think They’re Tough.  Wait Till They Find Out What Their Kid’s Really Think Of Them.,1
"Hey Momma Bears, Here’s The One Time You Want Your Kids To Talk Back To You",0
Star Into Her Eyes — Now Watch One Year In An Abusive Relationship Happen In One MInute,1
What It Must Feel Like To Have Domestic Violence Literally Stare Us In The Face,0
"Ironically, The First Thing I Wanted To Do After These Comedians Made Fun Of Me Was To Tweet It",1
"These Comedians Are All Strung Out On The Same Sick, Fun & Hilariously Sad Addiction - Are You Too?",0
I Think This Is What People Mean When They Call Our Teachers ‘Heroes’,1
Teachers Describe Picking Up The Pieces One Year After Hurricane Sandy,0
See Why We Have An Absolutely Ridiculous Standard Of Beauty In Just 37 Seconds,1
Are You Curious Why So Many Of Us Struggle With An Important Issue? Here's A Really Short Answer.,0
"If You Can Manage To NOT Have To Live Through One Of These, You Are Lucky Indeed!",1
Oh My! The Horrors That We Face At Work Are Spoooooky!,0
"Love Was Taken To Court In Australia, Won, And Ate A Piece Of Marriage Equality Cake In The Process",1
What Are The Next Steps For Australia As They Step Into Marriage-Equality-Happy-Land?,0
"If You Are Wondering What Costumes NOT To Wear This Halloween, Here Are Some Examples",1
The Post To Share With Your Friends So That None Of Them Show Up In Offensive Costumes On Halloween,0
Didn’t Expect The Most Eloquent Dissection Of A Soldier’s Burden To Come From George Carlin,1
I Miss This Guy. Who Else Would Else Could Break Down Such A Big Problem So Eloquently?,0
Count Yourself Lucky Detroit.  This Dude Has Got Your Back.,1
"What This Guy Sees In His City – Yeah, I’ll Take Some Of That",0
Now They Use Coolers Packed With Ice.  Wait Till You See What They Want To Use Next.,1
The Standard Is 6-Hours Before A Transplant Heart Is Unsafe. How They Want To Extend That? Wow.,0
When You See What This Restaurant Serves You Won't Need A Food Review To Go,1
What They Find In A Restaurant They Should Be Served At Home,0
5 Halloween Posters That Hit A Little Too Close To Home...,1
"If You Can Manage To NOT Have To Live Through One Of These, You Are Lucky Indeed!",0
"When One Hour Of Work Can't Afford To Buy The Sandwich You Just Made, There Is Something Wrong Here",1
The Reality For Fast Food Workers: Can't Survive On $7.25,0
How To Tell If Your Halloween Costume Is A Crime Against Common Sense And Decency For The Reals,1
How To Tell If Your Halloween Costume Is A Crime Against Humanity Or Just A Sad Grab For Attention,0
"A Dad Used To Say That Word. Until He Met His Son. 
",1
"A Dad Used To Say That Word. Until He Had A Son With Down’s Syndrome. 
",0
Know A White Person Planning On Dressing Up Like A Black Person This Year?,1
Is The Last Item On Your Halloween List Black Face Paint?,0
How To Tell If Your Halloween Costume Is A Crime Against Common Sense And Decency For The Reals,1
How To Tell If Your Halloween Costume Is A Crime Against Common Sense And Decency. For The Reals.,0
The 6-Letter Insult Certain Parents Stop Using Immediately,1
A Powerful Spoken Word Performance About One Word You Should Never Speak,0
He's Speaking. She's Playing. And I'm Just Over Here Trying To Pick My Jaw Up Off The Floor.,1
"If You Watch This 6 Minute Video, I Guarantee Your Day Will Shine A Little Brighter ",0
I Haven’t Seen Education Trashed This Badly Since The Taliban Was Running Things,1
Why Thousands Of Motivated Kids Had To Cut Class To Defend Their Education,0
A Celebrity Translates The One Question Reporters Won't Stop Asking Her. She's Right — They're Rude.,1
She’s Got A Best-Selling Novel And Her Own TV Show. So Why Can’t She Escape This Insulting Question?,0
Ever Look At The Sexy Costumes Women Wear And Think They Don't Go Far Enough?,1
Are You All Ready For The Sexiest Halloween We've Ever Had?,0
Ever Look At The Sexy Costumes Women Wear And Think They Don't Go Far Enough?,1
Have You Ever Looked At The Sexy Costumes Women Wear And Think They Don't Go Far Enough?,0
"70 Years Ago, She Dreamt Of Freedom. 30 Years Ago, They Threw Her In Jail. She's Still Fighting.",1
An Egyptian Octogenarian On Why There Is Hope For Her Revolution,0
Don't Ask Hilary Clinton About Abortion If You Can't Handle Her Answer,1
Congressman Thinks He's Cornering Hillary Clinton. But No One Puts Hillary In A Corner.,0
A Group Of Women Had Something Taken From Them By A Company. Now They're Fighting Back.,1
I Didn't Realize It Was Asking To Much To Use Your Own Genetic Data To Survive Cancer,0
The Food Stamp Scandals That Nobody Is Talking About On Either Side,1
A Note To Those Who Would Cut Food Stamps When So Many Are Suffering,0
"You'll Never Be More Impressed By A Group Of Students Cutting Class
",1
Why Thousands Of Motivated Kids Had No Choice But To Cut Class,0
We Use 4 Of These A Day And They're Kind Of The Worst,1
"How Can We Get Everyone To Stop Using These Free, Convenient, Disposable Nightmares?",0
"The Difference Between Men And Women, According To The World’s Biggest Search Engine",1
"The Frustrating Between Men And Women, According To The World’s Biggest Search Engine",0
"If You Live In One Of These States, The Impact Of Washington's Shenanigans Is Huge",1
"That One Time When The Country Needed Jobs And Congress Was All, 'Let's Go The Other Way!'",0
"A Company Decided To Keep What It Took From Cancer Patients, And They're Going To Get Away With It",1
A Company Potentially Holds The Key To Cancer Research. So Why Aren't They Sharing It?,0
"One Look At This Graphic And You Might Think Women Aren't Creative, Literate, Or Intelligent",1
"Ohaithere, Network Television. Nice Gig You've Got Going There. But We Need To Talk...",0
A Catalog That Believes Reality Can Sell Clothes Better Than Photoshop,1
What? Fashion Ads That Actually Reflect The World We Live In?,0
"Can You Believe That Coke And Pepsi Are Desperate Enough To Stoop So Low? 
",1
"Every Time You Enjoy A Refreshing Coca-Cola, A Poor Farmer Gets Thrown Off His Land",0
I Couldn't Be More Impressed By A Group Of Students Cutting Class,1
"Oh, The Irony Of A Group Of Students Cutting Class To Save Their School",0
The Top 4 Arguments For And Against Raising The Minimum Wage,1
"The Top 4 Arguments For And Against Raising The Minimum Wage, By Robert Reich",0
A Catalog That Believes Reality Can Sell Clothes Better Than Photoshop,1
"Ever Think That Reality Could Sell Clothes Better Than Photoshop? Then, You're In Luck!",0
"He's Recognized Most For Drug Dealing, But Is Using His Fame To Help Another Struggle Facing Kids",1
"A Lot Of TV Actors Are Starting To Rap These Days, But Not A Lot Of Them Are Rapping About Bullies ",0
It Looks Like Something You Should Never See. Meet A Medical Advancement That Is Hard to Forget.,1
"Right Now, A Lot Of Lives Depend On These Lunch Boxes. What They Want To Do Next? Woah.",0
"What He Has To Say About Detroit, Makes Me Want To Move There",1
What Makes A Businessman Stay In A City That Is Broke?,0
"A Woman Was Going To Jump Off A Bridge, Until A Passing Bus Driver Did Something Wonderfully Heroic ",1
What Would You Do If Someone Was About To Jump Off A Bridge? A Bus Driver Just Found Out,0
"A Bus Driver Just Saw A Terrible Situation On His Route, And Hit The Breaks To Save A Woman's Life",1
"If I Ever See Someone On A Ledge, I Hope I have The Courage To Do What A Brave Bus Driver Just Did",0
"The Most bada** Interpretive Dance Of 2013, Brought To You By A Fed Up Employee, Quitting In Style",1
"The Absolute Best Way To Quit Your Job, When You Are Awesome They Don't Appreciate You ",0
"If You Were Wondering How Broken Our Education System Is, Have I Got The Prison For You",1
"If You Were Wondering How Broken Our Education System Is, Have I Got The Prison System For You",0
"Why Does Europe Always Do Things Better? Washing Machines, Public Transport And Now… Economies? ",1
This New Idea Makes Fixing The Global Economy Look A Helluva Lot Easier Than Anyone Thought,0
What Some Kids Do Because They're Hungry. I Have No Words,1
Some Muppets Live In Trash Cans. Some Are Addicted To Cookies. And Some Have Real Problems.,0
You Might As Well Just Tell These Families To Go Eat Dirt...,1
You Might As Well Just Tell Them To Go Eat Dirt!,0
A Song About Not Letting Women Drive Cars Just Became A Hit Single,1
"A Hilarious Song About Women Drivers. Don't Worry, It's A Parody.",0
You Didn't Think You Offended Anyone Painting Your Skin On Halloween. So Were You Right?,1
"Shocking News (Not Really): Whites Think Blackface Is Okay, Blacks Disagree",0
Here Are The Top 4 Arguments For And Against Raising The Minimum Wage,1
What Are The Top 4 Arguments For And Against Raising The Minimum Wage?,0
This Awfulness Is Why You Have To Work Twice As Hard For Half As Much Pay,1
"I Don't Know How To Break This To You, But Someone Has Been Cutting Your Pay Behind Your Back",0
Something Truly Messed Up Just Happened In Congress And You Totally Haven't Heard A Word About It,1
A Bi-Partisan Congress Just Made It Easier For Banks To Bi-Partisanly Rob Us All,0
Something Truly Messed Up Just Happened In Congress And You Totally Haven't Heard A Word About It,1
"When Americans Begged For More Bipartisanship, I'm Pretty Sure This Wasn't What They Wanted",0
What You Never Thought You'd Hear On Sesame Street,1
She's Not A Cookie-Addict. She Doesn't Live In A Trash Can. But Kami Has Bill Clinton's Attention.,0
This Is Why You Are Probably Can't Pay The Rent And Stuff,1
