Headline,Attention
This Is The Sequel To The Hunger Games That You Already Paid For,0
Watch The Moment Angelina Jolie Stands Up For Women Worldwide To The UN,1
Listen To Angelina Jolie Urge The UN To End Rape In War Zones,0
What Warren Buffet And Bill Gates Think Is 'Very Unfair',1
That One Time When Some Really Wealthy Dudes Were Actually ASKING To Be Taxed More,0
Feeling Crappy? Hear This Little Song Remind You That Things May Not Be Too Bad,1
Feeling Crappy? Hear Tim Minchin Remind You That Things May Not Be Too Bad,0
Watch The Moment Angelina Jolie Stands Up For Women Worldwide To The UN,1
Watch The Moment Angelina Jolie Stands Up For Women Worldwide To The UN,0
The Side Effect Of Birth Control No One Ever Talks About,1
The Side Effect Of Birth Control No One Ever Talks About,0
Feeling Crappy? Hear This Little Song Remind You That Your Life Could Be Worse.,1
Please Stop Moaning That Your Life Sucks—Hear This Song Remind You It Could Be Worse,0
Watch The Moment Angelina Jolie Stands Up For Women Worldwide To The UN,1
Watch The Moment Angelina Jolie Stands Up For Women Worldwide To The UN,0
"After 3 Years In Jail, This Innocent Teen Finally Gets To Say A Few Words",1
"After Having 3 Years Of His Life Stolen From Him, It's His Turn To Fight Back.",0
The Side Effect Of Birth Control No One Ever Talks About,1
The Side Effect Of Birth Control No One Ever Talks About,0
The Side Effect Of Birth Control No One Ever Talks About,1
The Global Side Effect Of Birth Control No One Ever Talks About,0
The Side Effect Of Birth Control No One Ever Talks About,1
$$$$: The Side Effect Of Birth Control No One Ever Talks About,0
What Warren Buffet And Bill Gates Think Is 'Very Unfair',1
What Warren Buffet And Bill Gates Think Is 'Very Unfair',0
"He's The Only One In His School. Instead Of Feeling Special, He Gets Bullied Everywhere.",1
"He's The Only One In His School. Instead Of Feeling Special, He Gets Bullied Everywhere.",0
"If You Tell This Dude To Man Up, You Better Be Prepared To Learn About Your Poor Choice Of Words",1
"If You Tell This Dude To Man Up, You Better Be Prepared To Learn About Your Poor Choice Of Words",0
"If You Tell This 'Manly' Dude To Man Up, You Better Be Prepared To Learn Why What You Said Is Awful",1
"If You Tell This 'Manly' Dude To Man Up, You Might Be Part Of The Problem",0
Watch This Guy Play With Some Legos To Learn About The Future Of Our Planet,1
"The Best Way To Explain A Global Problem? With Legos, Of Course.",0
"If You Tell This 'Manly' Dude To Man Up, You Better Be Prepared To Learn Why What You Said Is Awful",1
"If You Tell This 'Manly' Dude To Man Up, You Better Be Prepared To Learn Why What You Said Is Awful",0
Watch This Guy Play With Some Legos To Learn About The Future Of Our Planet,1
Watch This Guy Play With Some Legos To Learn About The Future Of Our Planet,0
Watch This Guy Play With Some Legos To Learn About The Future Of Our Planet,1
Watch This Guy Play With Some Legos To Learn About The Future Of Our Planet,0
"The Problem Isn't Racial Profiling In Stores, It's Just That People Don't Know How To Shop!",1
Wondering What To Do This Black Friday? Here's Some Advice From A Fellow Shopper.,0
"I Am Livid That A Magazine Did This To Jennifer Lawrence And My Guess Is She Is, Too",1
"I Am Livid That A Magazine Did This To Jennifer Lawrence And My Guess Is She Is, Too",0
Let's Be Real: How Likely Are We To Get Accidentally Nuked By A Warhead?,1
Why You're More Likely To Be Accidentally Blown Up By A Nuclear Bomb Than To Die In A Plane Crash,0
Here's A Scarily Simple Way To Sabotage Your Life And Everyone's Around You,1
"Wow, Here's A Scarily Simple Way To Sabotage Your Life And Everyone's Around You",0
More Than 93 Percent Of Americans Totally Want It To Be Legalized. And It's Not Weed.),1
More Than 93 Percent Of Americans Totally Want It To Be Legalized. And It's Not Weed.),0
10 Reasons That Will Convince Anyone That Science Is Awesome,1
Listen To Neil DeGrasse Tyson Give You 10 Reasons Why You Should Love Science,0
More Than 93 Percent Of Americans Totally Want This To Be Legalized. And It's Not Weed.),1
More Than 93 Percent Of Americans Totally Want This To Be Legalized. And It's Not Weed.),0
"If You Tell This Dude To 'Man Up,' You Better Be Prepared To Learn Why What You Said Is Awful",1
"If You Tell This Dude To 'Man Up,' You Better Be Prepared To Learn Why What You Said Is Awful",0
It's Pretty Shocking How Much Money This Person Would Make If They Didn't Love Their Client So Much.,1
It's Pretty Shocking How Much Money This Person Would Make If They Didn't Love Their Client So Much.,0
A Massacre Of Innocent People Is Happening And The World Looks The Other Way,1
An Unbelievable Crisis Is Happening And The UN's Called For Urgent Action. Will The World Listen?,0
This Famous Actor's Disguise Isn't Foolin' Anyone But Why He Puts It On Is A Pure Delight,1
This Famous Actor's Disguise Isn't Foolin' Anyone But Why He Puts It On Is A Pure Delight,0
It's Pretty Shocking How Much Money This Person Would Make If They Didn't Love Their Client So Much.,1
It's Pretty Shocking How Much Money This Person Would Make If They Didn't Love Their Client So Much.,0
Sometimes The Cops Help You Find Your Stolen Car. Sometimes The Cops Are The Ones Who Stole It.,1
"How Cops Blackmail People Into Handing Over Jewelry, Cash, And Cars",0
"Wondering What Happens To Divorced, Dark-Skinned, Single Mothers In This Country?",1
"Every Marriage Isn't The Same, Especially For Women In This Country",0
Mustachioed Kevin Bacon Jumps In Front Of A Green Screen — And Into Our Hearts,1
Never Underestimate The Power Of Bacon,0
A Massacre Of Innocent People Is Happening And The World Looks The Other Way,1
The World Is Looking Away From A Devastating Massacre Of Innocent People Happening. Are You?,0
"It Doesn't Make Sense To Stop ""AIDS In Africa."" Yes, You Read That Correctly.",1
AIDS Is 25 And Like Most Twentysomethings It's Having A Hard Time Finding A Home.,0
WAIT! Listen To This Guy's Talk On Spending Money And Happiness Before Going Out Shopping On Friday,1
Plans To Snag Some Hot Deals On Friday? Here's A Thought On What To Do With The Money You Saved.,0
"It Doesn't Make Sense To Stop ""AIDS In Africa."" Yes, You Read That Correctly.",1
"The Reason You Shouldn't Say ""AIDS In Africa"" Is Pretty Inspiring",0
Mustachioed Kevin Bacon Jumps In Front Of A Green Screen — And Into Our Hearts,1
"Bacon, Bacon, Kevin Bacon, Bacon, Economic Growth, Bacon, Bacon, Bacon, Bacon",0
A Massacre Of Innocent People Is Happening. Will The World Look The Other Way?,1
A Massacre Of Innocent People Is Happening And The World Looks The Other Way,0
WAIT! Listen To This Guy's Talk On Spending Money And Happiness Before Going Out Shopping On Friday,1
Whoever Said 'Money Can't Buy Happiness' Just Wasn't Spending It Right,0
WAIT! Listen To This Guy's Talk On Spending Money And Happiness Before Going Out Shopping On Friday,1
WAIT! Listen To This Guy's Talk On Spending Money And Happiness Before Going Out Shopping On Friday,0
WAIT! Listen To This Guy's Talk On Spending Money And Happiness Before Going Out Shopping On Friday,1
WAIT! Listen To This Guy's Talk On Spending Money And Happiness Before Going Out Shopping On Friday,0
"Why We Shouldn't Stop ""AIDS In Africa."" Yes, You Read That Correctly.",1
"Why We Shouldn't Stop ""AIDS In Africa."" Yes, You Read That Correctly.",0
Someone You Might Not Expect Makes A Speech You Will Not Forget,1
"Political Parties And Politics Aside, This Is Just A Man Talking About His Family",0
Sometimes The Cops Help You Find Your Stolen Car. Sometimes The Cops Are The Ones Who Stole It.,1
Sometimes The Cops Help You Find Your Stolen Car. Sometimes The Cops Are The Ones Who Stole It.,0
Sometimes The Cops Help You Find Your Stolen Car. Sometimes The Cops Are The Ones Who Stole It.,1
The Freaky Law That Lets Police Behave Like Bullies Stealing Lunch Money,0
You'd Be A Feminist Too If You Experienced What She Did,1
A Tale Of Growth And Self Discovery. Spoiler Alert: It Ends With ... A Feminist!,0
"This Woman Was Born In 1903. She's Still Alive Today, And Has Something Incredible To Say.",1
"If This Woman Were Alive Today She'd Be 110. Actually, She Is, And Has Something Incredible To Say.",0
Build One Of These With Some Legos Before Time Runs Out Or It's Gonna Get Super Hot In Here,1
"Before It's Too Late, Break Out Everyone's Favorite Childhood Toy And Follow Along",0
"A Half Mile Away From The Beginning Of The Gay Rights Movement, A Few Folks Are Left Out In The Cold",1
"A Half Mile Away From The Beginning Of The Gay Rights Movement, A Few Folks Are Left Out In The Cold",0
Sometimes The Cops Help You Find Your Stolen Car. Sometimes The Cops Are The Ones Who Stole It.,1
Sometimes Cops Help You Find Your Stolen Car. Sometimes Cops Are The Ones Who Stole It.,0
"The Kind Of Prison You Really, Really, Really Don’t Want To Go To",1
"The Kind Of Prison You Really, Really, Really Don’t Want To Go To",0
"Hey There, Person Who Doesn't Think You're A Feminist. You Probably Actually Are.",1
Ten Dollars Says You're A Feminist (If You Say You're Not) And You Just Don't Know It Yet,0
I Can't Believe We Even Still Need To Talk About Something I Thought America Dealt With Years Ago,1
"A Reminder Of What America Should Really Mean, From What Of It's Greatest Young Voices",0
It's Pretty Shocking How Much Money This Person Would Make If They Didn't Love Their Client So Much,1
It's Amazing How Much Money This Lady Would Make If She Didn't Love Her Client As Much As She Does,0
They Asked If She Had Anything Else She Wanted To Say To The Audience. That's When She Took It Home,1
They Asked If She Had Anything Else She Wanted To Say To The Audience. That's When She Took It Home,0
"It's Not A Ghost Or An Alien. It's Real, And It's Way Scarier.",1
How Did A Boy Scout Turn His Neighborhood Radioactive With A Bunch Of Smoke Alarms?,0
"Food Stamps Are For Lazy Freeloaders! Well, Let's Look At The Facts.",1
"Ugh, Just Get A Job And Get Off Food Stamps! If Only It Were That Simple.",0
"Food Stamps Are For Lazy Freeloaders! Well, Let's Look At The Facts.",1
"Food Stamps Are For Lazy Freeloaders! Well, Let's Look At The Facts.",0
Here's A Simple Way To Sabotage Your Life And Everyone's Around You,1
Got An Anarchist Streak? Here's The Simplest Way To Subvert Authority.,0
"When You Think Of Little Afghan Girls, Do You Think 'Badass'? You Should.",1
Kneepads? Check. Helmet? Check. Girl Power? Triple Check.,0
"She's Not Sorry For What She Said. In Fact, She's Just Getting Angrier.",1
"No, She's Not Sorry. She's Mad As Hell.",0
They Weren’t Happy With What She Said. So She Said It Again.,1
They Weren’t Happy With What She Said. So She Said It Again.,0
"If You Pass One Of These People At The Airport This Season, Maybe Tell Them You Support Them?",1
"If You Pass One Of These People At The Airport This Season, Maybe Tell Them You Support Them?",0
They Weren’t Happy With What She Said. So She Said It Again.,1
They Were Furious She Said It. So She Said It Again.,0
Some Creepy Dudes Wrote Some Creepy Things To This Reporter. So She Is Calling Them Out. In Public.,1
SCIENCE FACT: Being A Woman On The Internets Is Way Harder Than Being A Dude On The Internets,0
"They Said She Was Paralyzed, And She Couldn't Afford Her Recovery. Then A Dancer Changed It All",1
Learning Something New Can Always Make Our Lives Better. She Learned To Walk ... For The Second Time,0
The Amazing Number Of People Who Touch Your Food Before It Hits The Table,1
The Amazing Number Of People Who Touch Your Food Before It Hits The Table,0
"I Have Never Heard Of This Fox News Host, But He Nailed This Closing Monologue Of His Show",1
Fox News Host Takes My Love For Questioning Everything And Points It At Our Two Party System,0
"The Next Time Someone Says 'There's More Fish In The Sea,' Tell Them Why They're Wrong",1
How World Governments Do No Better A Job Of Caring For Fish Than Children,0
And This is One Artists Response To A Huge Promise From Our Government Being Broken,1
"There Is A Place Where America Doesn't Follow Our Most Basic Values, And She Wants Justice",0
The Amazing Number Of People Who Touch Your Food Before It Hits The Table,1
The Amazing Number Of People Who Touch Your Food Before It Hits The Table,0
The Incredible Number Of People Who Touch Your Food Before It Hits The Table,1
The Amazing Number Of People Who Bring Your Food To The Table,0
An Auto Executive Talks Up Gas. The Guy Next To Him Who Builds Space Rockets Puts Him In His Place.,1
An Auto Executive Talks Up Gas. The Guy Next To Him Who Builds Space Rockets Puts Him In His Place.,0
Some Creepy Dudes Wrote Some Creepy Things To This Reporter. So She Is Calling Them Out. In Public.,1
Some Creepy Dudes Wrote Some Creepy Things To This Reporter. So She Is Calling Them Out. In Public.,0
"Watch These Little Girls In Afghanistan Shatter Stereotypes, One Skateboard Trick At A Time",1
"Watch These Little Girls In Afghanistan Shatter Stereotypes, One Skateboard Trick At A Time",0
"Finding Nemo' Isn't A Children's Movie, It's A Warning. This Animation Will Show You How.",1
