clickability_test_id,headline,clicks,impressions
553ebde9313230002c750200,2 brilliant scientific inventions that could clean up oil spills for good,5,2001
553ec170313230002c920200,"Explore the the Kathmandu Valley, epicenter of Nepal's earthquake.",20,2023
553ec170313230002c920200,Zip around the epicenter of Nepal's earthquake on Google Earth. Fascinating.,23,2010
553ec170313230002c920200,The epicenter of Nepal's earthquake is called the Kathmandu Valley. Let's explore the region.,26,2030
553ec170313230002c920200,The epicenter of Nepal's earthquake is called the Kathmandu Valley. Let's fly there on Google Earth.,35,2062
553ede42313230001cce0300,Bees are facing big trouble. The answer is to plant flowers.,2,2089
553ede42313230001cce0300,Bees are in serious trouble. Part of the answer couldn't be easier or more delightful.,8,1970
553ede42313230001cce0300,Bees are in big trouble. What you can do to help couldn't be easier or more delightful.,10,2034
553ede42313230001cce0300,Bees are in trouble. A big part of the solution couldn't be easier or more delightful.,15,2036
553efbf5316161002c5c0000,This food truck makes delicious meals from maple syrup *and* gives hope to former inmates.,6,2047
553efbf5316161002c5c0000,A 'food truck social enterprise' is a real thing. Delicious food + a bright future = win!,6,2015
553efbf5316161002c5c0000,The future doesn't always look bright for teens who did prison time. Enter: the food truck.,7,2045
553efbf5316161002c5c0000,"When some formerly imprisoned youth in New York get out, they have a food truck to look forward to.",7,2036
553f4cf0616464000c450000,A new term is being coined: Sustainable Musician — one who makes music without hurting the planet.,3,2028
553f4cf0616464000c450000,Ten songs that definitely didn't destroy the environment and an explanation of why that is.,4,2061
553f4cf0616464000c450000,There are some artists who play music on guitars made from irresponsibly harvested wood. Some don't.,8,2028
553f4cf0616464000c450000,Some music is bad for the environment. Like ... the actual songs themselves.,10,2021
553f4cf0616464000c450000,"A song can be so powerful that it knocks our socks off, but now? They're knocking trees down, too.",10,2003
553f4cf0616464000c450000,"Some songs are bad for the earth, because they're being played on instruments ripped from nature.",11,2012
553f88f6616464002c810000,Technology that sorts frogs from green beans offers help for recycling too.,1,1986
553f88f6616464002c810000,"The U.S. exported its recycling for years, but that's changing and lots of money's on the table.",3,2080
553f88f6616464002c810000,"That juice bottle you just drank from is 40% recycled glass, and here's how that works.",9,1993
553f88f6616464002c810000,Ever wonder how recycling works? A glimpse behind the scenes at cool technology and big money.,10,2062
553f8bf5336438000c700000,This radio show has 5 million listeners and it's run by a bunch of young girls,10,2075
553f8bf5336438000c700000,These girls made a badass radio show to prove what they're capable of. It's working.,10,2068
553f8bf5336438000c700000,The radio show in Ethiopia that's changing the way girls think of themselves,13,2015
553f8bf5336438000c700000,"These girls are making such a difference in Ethiopia, even their elders look up to them.",15,1998
553f9f02336438002cd00000,Faith leaders of Baltimore band together in solidarity with peaceful protesters.,9,3071
553f9f02336438002cd00000,"Members of Baltimore clergy embark on a peaceful march, their group growing as bystanders join in.",16,2983
553f9f02336438002cd00000,A powerful video shows Baltimore faith leaders join together in peaceful protest for Freddie Gray.,17,3085
553f9f02336438002cd00000,"Clergy march through the streets of Baltimore, calming the crowds.",18,3038
553f9f02336438002cd00000,More than 100 clergy members joined arm-in-arm in peaceful protest through Baltimore.,19,3126
553f9f02336438002cd00000,"One by one, bystanders find themselves joining this powerful, peaceful protest in Baltimore.",22,3001
553fa0e8336438002cec0000,A 'Harry Potter' fan wants the Supreme Court to know that Dumbledore deserves equal rights.,9,1988
553fa0e8336438002cec0000,A 'Harry Potter' fan's brilliant sign explains why Supreme Court should legalize gay marriage today.,18,2107
553fa0e8336438002cec0000,A 'Harry Potter' fan made an epic statement in front of the Supreme Court today.,19,2032
553fa0e8336438002cec0000,"J.K. Rowling believes Dumbledore is gay, so one 'Harry Potter' fan reminded the Supreme Court.",28,2040
553fa0e8336438002cec0000,A 'Harry Potter' fan held up a brilliant sign in front of the Supreme Court today.,31,2003
553fa8e8336438000c3c0100,The future doesn't always look bright for teens who did prison time. Enter: the food truck.,8,1940
553fa8e8336438000c3c0100,The revolutionary solution to keeping at risk youth out of trouble? Maple bacon grilled cheese.,12,2044
553fa8e8336438000c3c0100,A high school English teacher quit her job to run a food truck. But this isn't an ordinary one.,16,2050
553fa8e8336438000c3c0100,She wanted to help teens coming out of jail. Now she's knocking it out of the park.<br>,17,2099
553fb461616464001cb70100,Baltimore gang members condemn violence against police AND by police.,16,3031
553fb461616464001cb70100,Do you know what Baltimore gang members really want? The same thing as everyone else.,30,3083
553fb461616464001cb70100,Baltimore Police say gangs joined together to hurt cops.  The gangs fact-check them.,31,3025
553fb461616464001cb70100,People in Baltimore didn't know what gangs would do last night. She just straight up asked them.<br>,31,2966
553fb461616464001cb70100,"If you want to know how gangs are involved with the riots in Baltimore, just ask them.",38,3153
553fb461616464001cb70100,"While Baltimore rioted, these gang members did what no one expected -- tried to keep the peace.",48,3017
553fbe94356133000c040000,Ever wonder how recycling works? Here's a glimpse behind the scenes at cool tech and big money.,4,3077
553fbe94356133000c040000,Ever wonder how recycling works? Here's a glimpse behind the scenes at cool tech and big money.,5,3014
553fbe94356133000c040000,Ever wonder how recycling works? Here's a glimpse behind the scenes at cool tech and big money.,10,3031
553fbe94356133000c040000,Ever wonder how recycling works? A glimpse behind the scenes at cool tech and big money.,14,3042
553fbe94356133000c040000,Ever wonder how recycling works? Here's a glimpse behind the scenes at cool tech and big money.,22,3103
553fbede356133001c190000,How do we make more kids fall in love with science? Bill Nye and President Obama discuss.,9,3125
553fbede356133001c190000,Unlikely duo: Bill Nye and President Obama team up to get kids interested in science.,10,3072
553fbede356133001c190000,Brainstorming with Bill Nye and President Obama: How do we get more kids interested in science?,11,2898
553fbede356133001c190000,Bill Nye and the POTUS hang out in the Everglades and discuss how to get kids interested in science.,12,3112
553fbede356133001c190000,How do we get kids interested in science? Bill Nye and President Obama talk it out.,12,3082
553fbede356133001c190000,What happens when the 'Science Guy' and the 'President Guy' sit down together? SCIENCE BRAINSTORM.,28,2980
553fcc6e356133002c8c0000,"If you see a 2-foot-long salamander, you know you've found a healthy stream.",5,2035
553fcc6e356133002c8c0000,They're searching for the last dragons: the Appalachian hellbender.,6,2007
553fcc6e356133002c8c0000,Leave those rocks alone. They might be a hellbender's home.,13,2063
553fcc6e356133002c8c0000,"Is that a rock? Look again. It's an Appalachian hellbender, and finding one is a big deal.",13,2029
553fd893396536000c220000,"It should be obvious, but confronting teenagers with bullets and riot gear is a terrible idea.",5,3058
553fd893396536000c220000,There's a big piece of the Baltimore riots story that the cops are leaving out.,22,3014
553fd893396536000c220000,"The Baltimore cops said people just started rioting. According to her, that's not how it went down.",23,3069
553fd893396536000c220000,Many are blaming Baltimore teenagers for starting the riots. One teacher saw something else.,43,3060
553fdba0316638002c570000,Why an Arab man won't say his mom's name,33,2049
553fdba0316638002c570000,There's a big taboo in Egypt that it's not ok to speak your mother's name in public. Here's why.,38,2049
553fdba0316638002c570000,These men get very uncomfortable when asked to speak their mother's name. It's a big no-no.,41,2059
553fdba0316638002c570000,Moms aren't very visible in Egypt. Their sons won't even speak their names. Here's why.,46,2099
553fe163316638000ce80000,Starlight can be transformed to tell us how big stars are.,2,3056
553fe163316638000ce80000,Flickering light from far away can tell us the size of stars and the possibility of new worlds.,5,3018
553fe163316638000ce80000,What's the difference between a dwarf and red giant? Just listen to the starlight.,8,3036
